Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,Current List Price,Last Update Date,Plan Universal ID,Period,Period Price,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001WqpfCAC,Somerset West,Silverthorne Homes,Clayton Properties Group,Active,,,Taylor,3,2.50,1,2,2001,391995,4/25/2026,aAa3x000000YhtICAS,3/10/2025,391995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.04570,-86.17919
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Foster,4,2.00,2,2,2714,425990,5/13/2026,aAa3x000000ZlZPCA0,7/4/2023,397990.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAfPc000000EW9hKAG,Manors at Avon/Designer,Fischer Homes,,Active,,,Emmett,2,2.00,1,2,2212,469990,5/25/2026,aAaPc0000010P5tKAE,5/25/2026,469990.00,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,River Birch Elementary; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.78371,-86.40136
aAfPc000000p28VKAQ,Willow Ridge,Silverthorne Homes,Clayton Properties Group,Active,,,Truman,4,2.50,2,2,2343,342995,5/7/2026,aAaPc000000Un5GKAS,1/17/2025,342995.00,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.72820,-85.88640
aAf2T000001MbYESA0,Waterfront of West Clay/Penninsula,Shoopman Homes,,Active,,,Eagle,5,4.50,2,3,4906,1345900,5/25/2026,aAa3x000000U7iVCAS,3/3/2022,984900.00,Non Active Adult,46077,Zionsville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Carmel Clay Schools,West Clay Elementary,9,Creekside Middle School,10,Carmel High School,10,,39.95694,-86.23909
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Norway,5,2.50,2,2,2961,351995,5/28/2026,aAa3x000000UQk0CAG,2/23/2023,344995.00,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,276995,3/31/2026,aAa2T000000c7mcSAA,6/9/2023,265995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,276995,3/31/2026,aAa2T000000c7mcSAA,9/28/2021,236995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Empress,5,2.50,2,2,3198,339995,3/31/2026,aAa2T000000c7mjSAA,8/29/2025,339995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Norway,5,2.50,2,2,2961,337995,3/31/2026,aAa2T000000c7mdSAA,2/20/2024,329995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf3x000001Qev2CAC,Centre Place/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Henley,5,3.00,2,2,2600,362900,5/29/2026,aAaPc00000065Z4KAI,9/10/2024,360000.00,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Sheridan Community Schools,Sheridan Elementary School,7,Sheridan Middle School,8,Sheridan High School,8,,40.14310,-86.21876
aAf3x000001WbpECAS,Preserve at Brookside,Bridgenorth Homes,,Active,,,McKinley,2,2.00,1,2,1931,405990,5/22/2026,aAaPc0000007LSjKAM,5/21/2025,397490.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91258,-85.92031
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Aspen II,4,2.50,2,2,2176,321995,5/28/2026,aAa3x000000Yee6CAC,8/14/2024,321995.00,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAfPc000001dVUrKAM,Helm's Mill,M/I Homes,,Active,,,Irvington,3,2.50,2,2,2002,371990,5/26/2026,aAaPc000000vqQvKAI,10/17/2025,369990.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.92796,-85.88460
aAfPc000001F5I9KAK,Parkview Village,D.R. Horton,"D.R. Horton, Inc.",Active,,,Winston,3,2.50,2,2,2091,308900,5/25/2026,aAaPc0000013ug5KAA,5/25/2026,308900.00,Non Active Adult,46140,Cumberland,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77823,-85.93275
aAfPc000001L2HZKA0,Reserve (The),Taylor Morrison,,Active,,,Courtyard 1586,2,2.00,1,2,1586,255000,5/12/2026,aAaPc000000r9DaKAI,5/12/2026,255000.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Creston Middle School; Grassy Creek Elementary School,4; 3,Creston Middle School,4,Warren Central High School,2,,39.75405,-85.97066
aAfPc000000nGvHKAU,Grayson,M/I Homes,,Active,,,Juliet,4,2.50,2,2,2614,338990,5/16/2026,aAaPc000000LJB8KAO,11/16/2024,331990.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.71021,-86.03761
aAfPc0000019ebxKAA,Noble Heights Venture,Lennar,,Active,,,Victoria,4,2.50,1,2,2169,326995,4/29/2026,aAaPc000001ISgPKAW,4/29/2026,326995.00,Non Active Adult,46221,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.65265,-86.31888
aAfPc000001gqrQKAQ,Westfall Place,Arbor Homes,Clayton Properties Group,Active,,,Chestnut,3,2.00,1,0,1801,281995,5/16/2026,aAaPc000000wGXsKAM,11/5/2025,279995.00,Non Active Adult,46071,Thorntown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Western Boone County Com Sch District,,,Western Boone Jr-Sr High School,6,Western Boone Jr-Sr High School,6,,40.12700,-86.62602
aAf3x000000UKz9CAG,Crossroads at Southport,Beazer Homes,,Active,,,Rushmore,4,3.00,2,2,2619,360990,5/4/2026,aAa3x000000a1L7CAI,12/5/2025,360990.00,Non Active Adult,46259,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.66658,-86.01158
aAf3x000000UKz9CAG,Crossroads at Southport,Beazer Homes,,Active,,,Liberty,4,2.50,2,2,2829,370990,5/4/2026,aAa3x000000giicCAA,10/16/2021,370990.00,Non Active Adult,46259,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.66658,-86.01158
aAf3x000001QbsiCAC,Colonnade/Cornerstone Series,Taylor Morrison,,Active,,,Berkeley,3,2.50,2,2,2318,401000,5/23/2026,aAa3x000000ZoSyCAK,11/14/2023,412000.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89076,-85.91252
aAf3x000001QhcyCAC,Cardinal Grove/Express,D.R. Horton,"D.R. Horton, Inc.",Active,,,Henley,5,3.00,2,2,2600,367900,4/23/2026,aAaPc000000AIWjKAO,5/7/2025,386000.00,Non Active Adult,46221,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,Gold Academy,4,Decatur Middle School,3,Decatur Central High School,3,,39.67001,-86.27891
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Winslow,3,2.50,1,2,2690,696990,4/30/2026,aAa3x000000ZwqWCAS,9/18/2025,690990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAfPc00000163QrKAI,Oberlin/Simplicity,Taylor Morrison,,Active,,,Simplicity 1796,3,2.50,2,2,1796,321000,5/6/2026,aAaPc000000cKnsKAE,6/17/2025,318000.00,Non Active Adult,46113,Camby,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.65344,-86.31662
aAfPc0000012R5BKAU,Towns at Union/ TH,Pulte Homes,PulteGroup Inc.,Active,,,Jayton,3,2.50,3,2,2378,376990,5/25/2026,aAaPc000000olCVKAY,4/10/2026,408985.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Carey Ridge Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03254,-86.12795
aAfPc000001NUw5KAG,Finch Creek by Del Webb/Discovery,Del Webb,PulteGroup Inc.,Active,,,Vista,2,2.00,1,2,1622,356990,3/31/2026,aAaPc000000ZNY1KAO,11/19/2025,344990.00,Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.01651,-85.92586
aAfPc000001FoAPKA0,Copperleaf at Finch Creek,Lennar,,Active,,,Valencia,5,3.50,2,3,3054,474995,5/25/2026,aAaPc000000kRQdKAM,6/6/2025,494995.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.02172,-85.93493
aAf3x000000UKz9CAG,Crossroads at Southport,Beazer Homes,,Active,,,Washington,5,3.00,2,2,3170,399990,4/28/2026,aAa3x000000giibCAA,4/15/2022,407990.00,Non Active Adult,46259,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.66658,-86.01158
aAf3x000001QR5BCAW,Colonnade Signature,Beazer Homes,,Active,,,Liberty,4,2.50,2,2,2909,449990,4/23/2026,aAa3x000000ZwReCAK,5/16/2025,420990.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89064,-85.91169
aAf3x000001YafaCAC,Heron Creek,Arbor Homes,Clayton Properties Group,Active,,,Ashton,3,2.00,1,2,1354,263995,5/10/2026,aAa3x000000gaIrCAI,5/13/2024,255995.00,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Mt Comfort Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.80734,-85.92481
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Rhodes,4,2.50,2,2,3532,723990,4/30/2026,aAa3x000000ZwqXCAS,9/18/2025,721990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001QYqPCAW,Auburn Ridge,M/I Homes,,Active,,,Kensington,4,2.50,2,3,3382,499990,5/8/2026,aAaPc000000EgbFKAS,4/14/2025,491990.00,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,White Lick Elementary School,8,Brownsburg West Middle School,8,Brownsburg High School,10,,39.83231,-86.42558
aAf3x000001WlFcCAK,Edgewood Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Henley,5,3.00,2,2,2600,374900,5/9/2026,aAaPc000000Cf1dKAC,8/4/2024,384000.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68241,-86.00724
aAf3x000001WqpfCAC,Somerset West,Silverthorne Homes,Clayton Properties Group,Active,,,Eisenhower,3,2.00,1,2,1801,375995,4/25/2026,aAaPc000000mDFtKAM,4/25/2026,375995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.04570,-86.17919
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Johnstown,5,3.50,2,3,3062,458900,5/29/2026,aAaPc000000SS1KKAW,10/15/2025,475000.00,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
aAf3x000001QdBeCAK,Towns at RiverWest,Pulte Homes,PulteGroup Inc.,Active,,,Ashton,3,2.50,2,2,1883,385000,5/22/2026,aAaPc0000005WUoKAM,6/27/2025,330000.00,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.00036,-86.03600
aAfPc000001ITarKAG,Lindley Ridge at Chatham Hills,Fischer Homes,,Active,,,Wedgefield,4,3.00,2,3,3514,1115990,3/17/2026,aAaPc000000V3fxKAC,1/6/2026,1110990.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.09149,-86.13268
aAfPc000000vNZuKAM,Northwest Fortville Venture,Lennar,,Active,,,Lincoln,4,2.50,2,2,2255,343995,4/30/2026,aAaPc000000FsQMKA0,9/30/2024,373995.00,Non Active Adult,46040,Fortville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.94177,-85.85969
aAfPc000000RV02KAG,Cyntheanne Woods,Taylor Morrison,,Active,,,Sonoma,3,2.50,2,2,2049,397000,5/2/2026,aAaPc0000009CuxKAE,6/21/2025,412000.00,Non Active Adult,46037,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98344,-85.88072
aAf3x000001WrROCA0,Wood Preserve,Arbor Homes,Clayton Properties Group,Active,,,Ashton,3,2.00,1,2,1354,245995,5/28/2026,aAa3x000000Yfk3CAC,10/16/2023,238995.00,Non Active Adult,46181,Trafalgar,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Nineveh-Hensley-Jackson United,Indian Creek Intermediate School; Indian Creek Elementary School,7; 0,Indian Creek Middle School,7,Indian Creek Sr High School,6,,39.41924,-86.15678
aAf3x000001QhcyCAC,Cardinal Grove/Express,D.R. Horton,"D.R. Horton, Inc.",Active,,,Bellamy,4,2.50,2,2,2053,332900,4/23/2026,aAaPc000000AIQHKA4,10/2/2023,339000.00,Non Active Adult,46221,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,Gold Academy,4,Decatur Middle School,3,Decatur Central High School,3,,39.67001,-86.27891
aAf3x000001WoRWCA0,Hickory Run,M/I Homes,,Active,,,Fairbanks,4,2.50,2,2,2957,377990,5/18/2026,aAa3x000000ZaBbCAK,6/17/2024,359990.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68048,-85.99215
aAf3x000001WoRWCA0,Hickory Run,M/I Homes,,Active,,,Irvington,3,2.50,2,2,2002,329990,5/18/2026,aAa3x000000ZaBeCAK,3/11/2024,306990.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68048,-85.99215
aAf3x000001QNelCAG,Hampton Walk/ Maple and Designer,Fischer Homes,,Active,,,DaVinci,3,2.00,1,2,1730,372990,4/29/2026,aAa3x000000a4XJCAY,12/18/2023,369990.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88787,-85.91986
aAf3x000001QWY8CAO,Scottsdale Estates,Silverthorne Homes,Clayton Properties Group,Active,,,Taylor,3,2.50,1,2,2001,362995,3/23/2026,aAa3x000000ZasiCAC,10/6/2025,359995.00,Non Active Adult,46143,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.59260,-86.13997
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Irvington,3,2.50,2,2,2002,391990,5/13/2026,aAa3x000000ZlZSCA0,7/24/2023,369990.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAf3x000001YhaeCAC,Atwater/Villas,Olthof Homes,,Active,,,Harmony (SF Villas),2,2.00,1,2,1767,363200,5/23/2026,aAa3x000000gsLuCAI,2/7/2022,373296.00,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001QLLnCAO,Meadows at Belleview,D.R. Horton,"D.R. Horton, Inc.",Active,,,Johnstown,5,3.50,2,3,3062,453000,4/1/2026,aAaPc0000009CuAKAU,2/23/2025,445000.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Pleasant Grove Elementary School,8,Center Grove Middle School North,8,Center Grove High School,10,,39.59582,-86.21492
aAf3x000001QLLnCAO,Meadows at Belleview,D.R. Horton,"D.R. Horton, Inc.",Active,,,Cortland,4,3.00,1,3,2278,421900,4/1/2026,aAaPc000000a5JZKAY,7/21/2025,415000.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Pleasant Grove Elementary School,8,Center Grove Middle School North,8,Center Grove High School,10,,39.59582,-86.21492
aAf3x000001WkacCAC,Trescott,Pulte Homes,PulteGroup Inc.,Active,,,Riverton,4,2.50,2,2,3126,410990,5/13/2026,aAa3x000000ZfqeCAC,11/13/2024,425990.00,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Plainfield Community Sch Corp,Clarks Creek Elementary,5,Plainfield Com Middle School,8,Plainfield High School,9,,39.67374,-86.40810
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Cheswicke II,3,2.00,1,2,2191,438990,5/13/2026,aAa3x000000ZlZJCA0,7/13/2023,407990.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
